dataset,graph_id,source_index,split,n_nodes,n_edges,graph_hash_sha256,source_loader,source_name,source_ego_id
twitter,twitter_graph000305,305,train,144,1125,4e202261d332b6eea25e3178d8e66dfc424dc4246ed519b96501eb8c6af894bb,snap_twitter_tar_parser,ego-Twitter,19213083.0
twitter,twitter_graph000306,306,train,90,338,914e434366ec67c5bd0de884d3b70503f714488f831720a727a9c40edbfbc0d7,snap_twitter_tar_parser,ego-Twitter,19225156.0
twitter,twitter_graph000307,307,train,55,385,1189f04a41dec9bf56b0a9f5de2302486af7fca3755c73e450f98afe148fabfa,snap_twitter_tar_parser,ego-Twitter,19283723.0
twitter,twitter_graph000308,308,train,154,976,b934c61e2c3cc2a2ac2cacd0b4b7061f411f0a04c695cba3f225ec74c1c3b959,snap_twitter_tar_parser,ego-Twitter,19299909.0
twitter,twitter_graph000309,309,train,124,1043,5d201d4e79dd86cbb67b5a8b44833ca6a0469b5fb4babef20a5ee8b5f925a307,snap_twitter_tar_parser,ego-Twitter,19380307.0
twitter,twitter_graph000310,310,train,55,607,d9d62d8b47c485ecd3b8571c209769a12e98dbab9916ffeec8d31a71975e0c33,snap_twitter_tar_parser,ego-Twitter,19454519.0
twitter,twitter_graph000311,311,train,215,3343,662f008a3e7b860afb3104f44783e04aad73cc7d44fae2ab8a92cf7a94f53978,snap_twitter_tar_parser,ego-Twitter,19492215.0
twitter,twitter_graph000312,312,train,152,2567,76a7976bf79fbf91add2335f2bc1ea0238eefb071447f764cac74283d3a93fcb,snap_twitter_tar_parser,ego-Twitter,19563357.0
twitter,twitter_graph000313,313,train,106,1758,be1db2f3f559fac21ac969969e10c790de3665a8916306844ab293e408562114,snap_twitter_tar_parser,ego-Twitter,19658936.0
twitter,twitter_graph000314,314,train,135,2242,44d4014215f95a3f1637bbe2a8557cff75df35be3f8717efa770d711b13883af,snap_twitter_tar_parser,ego-Twitter,19668026.0
twitter,twitter_graph000315,315,train,57,387,8e543f9dc54f70df7a732daaaf42dff1ae051483961e889c9d61dacef3518a37,snap_twitter_tar_parser,ego-Twitter,19725644.0
twitter,twitter_graph000316,316,train,221,1865,54763c506fa4e64d15b541564a9f9d066927712df5dbc54d0edd987dabb44eeb,snap_twitter_tar_parser,ego-Twitter,19760380.0
twitter,twitter_graph000317,317,train,235,2034,4f3c54c47e395d2c2eb55986243abdb62b579a706dbaa24c9e1415b64bfe8328,snap_twitter_tar_parser,ego-Twitter,19898730.0
twitter,twitter_graph000318,318,train,63,1149,ba0346baa16c86fdaea55ccd73fd9fe4ddee55059c1c50dd25d5f7656bc0c2e8,snap_twitter_tar_parser,ego-Twitter,19933035.0
twitter,twitter_graph000319,319,train,247,4999,ce5fad60fa133edc64b6d87f6ec1bd003d810012e24b690d5defec714c5d2215,snap_twitter_tar_parser,ego-Twitter,19948202.0
twitter,twitter_graph000320,320,train,32,191,05816a7c3b4cac5d876369ffbc1e01b6fe4f1afbd38587ddddda49c425b97134,snap_twitter_tar_parser,ego-Twitter,19976791.0
twitter,twitter_graph000321,321,train,244,6340,adfa663dbd972bb022726327871d379e832c50bbff337f682016ae8daa51ccf4,snap_twitter_tar_parser,ego-Twitter,20060293.0
twitter,twitter_graph000322,322,train,42,192,f2b5c804ce1d9f5a7f2c89926961d337f0909c764c2269a54df7f31aeba1d308,snap_twitter_tar_parser,ego-Twitter,20119746.0
twitter,twitter_graph000323,323,train,98,2075,a173b6715383c80a506573ec331226db609761c44570a9ba5d16ffe850aa589a,snap_twitter_tar_parser,ego-Twitter,20179628.0
twitter,twitter_graph000324,324,train,215,2168,73ecf0d3f4b0bd59c2c4083b02a352c7a9fc47071f06031a173c5e9e6e5c8648,snap_twitter_tar_parser,ego-Twitter,20319646.0
twitter,twitter_graph000325,325,train,232,3719,db21b6f84391e5965518bddffb90bc12e91304feca27c9c3efa1e6b4b866add9,snap_twitter_tar_parser,ego-Twitter,20347014.0
twitter,twitter_graph000326,326,train,160,3091,37262aee81aaea749399339e02c19d5a0710e8f33355ade9d48e384fecee4fef,snap_twitter_tar_parser,ego-Twitter,20436059.0
twitter,twitter_graph000327,327,train,91,490,3c4a7b7499b73ab1a78380f02f61ace88c81ecd2ae4dfa613c7625403280349e,snap_twitter_tar_parser,ego-Twitter,20446839.0
twitter,twitter_graph000328,328,train,153,1619,db542a2186adeb8ffeea8af7fc525d7245dd4e2278a78b600719b666b1058142,snap_twitter_tar_parser,ego-Twitter,20495756.0
twitter,twitter_graph000329,329,train,160,1903,0c2c09f384838c093c018e03b41b817b7b9922802857b8fde54630006c29007f,snap_twitter_tar_parser,ego-Twitter,20561154.0
twitter,twitter_graph000330,330,train,207,4260,65205d6ca8a1bdb4fcd6db3f838916b4cef36ce2f99030eed83844bd452b2bfc,snap_twitter_tar_parser,ego-Twitter,20689206.0
twitter,twitter_graph000331,331,train,122,823,5f51fedf1753c3b2ba54619edc77d99fe6bec3da0207178b86dd38182700ad0c,snap_twitter_tar_parser,ego-Twitter,20758393.0
twitter,twitter_graph000332,332,train,93,743,2cee736b61accf190fa3aacc7fcecfb6677d831454da065b07719e3dc13c728c,snap_twitter_tar_parser,ego-Twitter,20950208.0
twitter,twitter_graph000333,333,train,120,743,48bf188584be6455fb4e574635162f6dd367f33efa0ee8cfbface79088226f9e,snap_twitter_tar_parser,ego-Twitter,20999409.0
twitter,twitter_graph000334,334,train,53,308,ad9dad3ad5b22234bb60d471df60c7ba5d976e42c823c5bc0f21701facf6455d,snap_twitter_tar_parser,ego-Twitter,21028234.0
twitter,twitter_graph000335,335,train,161,2016,865ca2de2325c1777b7f38935a7d08c9ebfe3ded25645f3c1565de85b486beaa,snap_twitter_tar_parser,ego-Twitter,21061498.0
twitter,twitter_graph000336,336,train,69,308,1a085a5421c3d97639fc1c8dac938225dd0c8249ce7c6dee2e8655c90cbc9a93,snap_twitter_tar_parser,ego-Twitter,21077642.0
twitter,twitter_graph000337,337,train,175,3149,63125568bdd53a013f57256afb9619308b843594d3b5989ba737893b20f050b0,snap_twitter_tar_parser,ego-Twitter,21094279.0
twitter,twitter_graph000338,338,train,95,508,0de7d60509d7ee0aaaf48d1902ac9f775bc5337768b2ed63678bfeb0884c6eaf,snap_twitter_tar_parser,ego-Twitter,21132431.0
twitter,twitter_graph000339,339,train,64,215,4c5c0837db8393794b864f57c0f5bb6133c5c62518c9440ddaedce5c811774af,snap_twitter_tar_parser,ego-Twitter,21222922.0
twitter,twitter_graph000340,340,train,79,902,d0247ea746cdb5d5b2937eb2ed3c8780bf393658d77d91004c56235393d782f1,snap_twitter_tar_parser,ego-Twitter,21318259.0
twitter,twitter_graph000341,341,train,40,179,3eba06b3122503c7f4196ef81c91e392f4ae77f8aabeafdbc203c6bf0ea2984c,snap_twitter_tar_parser,ego-Twitter,21337501.0
twitter,twitter_graph000342,342,train,87,1183,b01bc9d8513a5b6b1f453d64183ef5043be3dbb4f991934073dffca1eddc0cdd,snap_twitter_tar_parser,ego-Twitter,21339164.0
twitter,twitter_graph000343,343,train,135,1646,680895c154ee5011fccfe692ed8dd9e6ed89a3a0883dfd5314d0a3e31fc6fc2e,snap_twitter_tar_parser,ego-Twitter,21363077.0
twitter,twitter_graph000344,344,train,52,507,644ed3898639fb96b734d23e7afccb650fb95ea8f6d8a5996d9925f6bd728603,snap_twitter_tar_parser,ego-Twitter,21364753.0
twitter,twitter_graph000345,345,train,147,1597,43fe4a9010b001ebf3be5e2ee6b7bfeeb12ac227426a4d6113b3909d762476d7,snap_twitter_tar_parser,ego-Twitter,21391704.0
twitter,twitter_graph000346,346,train,216,3520,16ce8ab782f78a0b4ce56c65017139416ff3f5d550d32a1c280e2e9fc6711f40,snap_twitter_tar_parser,ego-Twitter,21415375.0
twitter,twitter_graph000347,347,train,92,1437,7741cb1f69039024fb727b449abcbdf66deaf6370d5bc084ddec51fce93078f7,snap_twitter_tar_parser,ego-Twitter,21420959.0
twitter,twitter_graph000348,348,train,223,2853,8de2cbc51c96c6da3faf83e0b3d63832325d922a9be5f26d1daab3fcc1d38a12,snap_twitter_tar_parser,ego-Twitter,21437537.0
twitter,twitter_graph000349,349,train,173,1954,1de6406a94ae318c782629705f89609c291fe0eaafe44dc17ef3389883c422cd,snap_twitter_tar_parser,ego-Twitter,21578499.0
twitter,twitter_graph000350,350,train,83,876,dfcdb906be6cc16791080cdb011b8bb20b4bdca19a82c17d1885730f0aa2778f,snap_twitter_tar_parser,ego-Twitter,21648994.0
twitter,twitter_graph000351,351,train,34,82,4ffbf5272cc36fec9ef145c649afbb1bd895c1b4367c2f2e7063bf1f2b0de416,snap_twitter_tar_parser,ego-Twitter,21731779.0
twitter,twitter_graph000352,352,train,211,1784,02a48542b2a01ce3701b93eac46bcf9a1e990ef64aa4d7733ec9727fb7e66aeb,snap_twitter_tar_parser,ego-Twitter,21735280.0
twitter,twitter_graph000353,353,train,54,236,3af7fab2be07b1279d5a9148ebc97d54a80dea2626d936151e41d15670bd526a,snap_twitter_tar_parser,ego-Twitter,21816783.0
twitter,twitter_graph000354,354,train,157,1560,c6cf59959c8091a5a2c6cfb07a0e98633c3d2a44af984126e7aef39418afbb01,snap_twitter_tar_parser,ego-Twitter,22106463.0
twitter,twitter_graph000355,355,train,174,1613,31822d17519714fddbd609e77228e0a756af546a50a67561b3959f7368cdebd0,snap_twitter_tar_parser,ego-Twitter,22121627.0
twitter,twitter_graph000356,356,train,24,49,9728740a4cd5afd6b63b302e1f207ff1c345c31032067dba631334a5fd180d4f,snap_twitter_tar_parser,ego-Twitter,22252971.0
twitter,twitter_graph000357,357,train,111,731,2a35d19332443b935700901b05e5d9d80e25d17be9defe63e3bb4beab07c8c4f,snap_twitter_tar_parser,ego-Twitter,22745706.0
twitter,twitter_graph000358,358,train,107,461,2e8c19135d1310ae0c092946c44913fab84642992011237b19211add4ce7033d,snap_twitter_tar_parser,ego-Twitter,22751884.0
twitter,twitter_graph000359,359,train,187,2121,3ba4271305ddac466b95956b1948c8a619cda16ba0d87bd053c292bc96596acd,snap_twitter_tar_parser,ego-Twitter,22863638.0
twitter,twitter_graph000360,360,train,176,1519,519a85dfbe267082973c78ce4bcd4e8aba2ea7d775af8132032a99f255a7839c,snap_twitter_tar_parser,ego-Twitter,22879382.0
twitter,twitter_graph000361,361,train,199,4051,6d9707b098895458c66b39d07f5cae8e20208de7f86da098b8f6098bf8aada89,snap_twitter_tar_parser,ego-Twitter,22915745.0
twitter,twitter_graph000362,362,train,216,2234,d1be8e012ab23fcb4597ad6e6f717316d2aea29e7188bc0437d0744899260b75,snap_twitter_tar_parser,ego-Twitter,22954430.0
twitter,twitter_graph000363,363,train,100,852,2e72ee6ab036c2ec4219fcb586d67cf0772701f6b47bd101112a0a023687eac4,snap_twitter_tar_parser,ego-Twitter,22958268.0
twitter,twitter_graph000364,364,train,80,540,7a7827d014601796284f7df4092a4d3b7e21f908111a15e51eda087b326bdef1,snap_twitter_tar_parser,ego-Twitter,22970486.0
twitter,twitter_graph000365,365,train,206,2071,0d7f6d19e139a6f56575005834de507b2abbcd28e62177acf9501ace28e6e0b5,snap_twitter_tar_parser,ego-Twitter,22977196.0
twitter,twitter_graph000366,366,train,187,2153,8c57054f2e8baf0b9c39e3276a9e4f578e8f65e7b1778c37ee5b036bc08ac684,snap_twitter_tar_parser,ego-Twitter,23334169.0
twitter,twitter_graph000367,367,train,47,370,1646db7e8087491e0c3ab7388e8d94e59f678a0782f1a70aa26d95be67389933,snap_twitter_tar_parser,ego-Twitter,23469247.0
twitter,twitter_graph000368,368,train,102,1556,0ecea556dbf002c6e7f653b5910055551fd8d846943c209409f3739f6de76c0d,snap_twitter_tar_parser,ego-Twitter,23503181.0
twitter,twitter_graph000369,369,train,238,4738,e50a1ac7197b5bfd34626a28c2ccbd1980d98e27c8c6bb9f733c26e9e79471ba,snap_twitter_tar_parser,ego-Twitter,23742633.0
twitter,twitter_graph000370,370,train,97,1132,becc06364a3e6f8a2d40eab321045744a55dd2dd0335b26b5df787a833c8274d,snap_twitter_tar_parser,ego-Twitter,23759573.0
twitter,twitter_graph000371,371,train,117,1091,3d79cccbadf1d8a8b0bfff40057019e3cf06e699782caaa5fd6c31d68b5bfcb8,snap_twitter_tar_parser,ego-Twitter,23790454.0
twitter,twitter_graph000372,372,train,72,374,dcee1ee6dba919a040562237a6ef739d40e646e170bc7caab88d8487193739f5,snap_twitter_tar_parser,ego-Twitter,23889102.0
twitter,twitter_graph000373,373,train,247,6575,ec8b31fe61d654cc028eb5c3fe58e8e8b4f238fe167124584cfe31d8fd4da6ae,snap_twitter_tar_parser,ego-Twitter,24117694.0
twitter,twitter_graph000374,374,train,239,5313,e5c58d50a980e65f8c483549deff48a9017f722b34e60f274f5f4091a885138f,snap_twitter_tar_parser,ego-Twitter,24479656.0
twitter,twitter_graph000375,375,train,178,1731,038657cec7a08d31e844502feb452adc4fc8c0b4859e3ea0b9acb84f2c861afd,snap_twitter_tar_parser,ego-Twitter,24541192.0
twitter,twitter_graph000376,376,train,137,1204,c7ebeb5074baa4fd6b5ca46ba1ef1ae19cb0621f63674e3b905c991dc70e5b6a,snap_twitter_tar_parser,ego-Twitter,24542441.0
twitter,twitter_graph000377,377,train,84,512,88ddf9252e1b5ab970a5fd7f56a393db46223b29ecc9ad790cb541d728d9ba20,snap_twitter_tar_parser,ego-Twitter,24636631.0
twitter,twitter_graph000378,378,train,231,3382,dcf83bee59f5235604fc2609bec616081cd482091c5ce7863a4d4086622f03d2,snap_twitter_tar_parser,ego-Twitter,24815332.0
twitter,twitter_graph000379,379,train,110,737,00180cefa5899fe1f7d02ba143f4e9c2437fa0b6370c5b6892210514d3c67df0,snap_twitter_tar_parser,ego-Twitter,24903302.0
twitter,twitter_graph000380,380,train,75,250,6f9b7c78bb4f7c368cb2048e992b081646fa459a8e0649bab8435ce3fe15b516,snap_twitter_tar_parser,ego-Twitter,24907197.0
twitter,twitter_graph000381,381,train,60,299,0279b400dedffb24553ac8caba6a278789d630232f1f6ed41190d425e0d10a13,snap_twitter_tar_parser,ego-Twitter,25179170.0
twitter,twitter_graph000382,382,train,52,477,1d3491f933ca41143a78b8f365102448f8cf40f694c1838f1c004cffc620f207,snap_twitter_tar_parser,ego-Twitter,25344777.0
twitter,twitter_graph000383,383,train,221,3395,f59ec48ddd687a5b2382a2c5dd439f2d02012aa32d0ce11d5998f0f8723b7b78,snap_twitter_tar_parser,ego-Twitter,25649234.0
twitter,twitter_graph000384,384,train,55,188,4bb838e6a5f8e01b729184d1d007cef34024a7a98644f7704f0820ed834d6c4f,snap_twitter_tar_parser,ego-Twitter,25650268.0
twitter,twitter_graph000385,385,train,116,1453,f00449b4d4604ded3cbb21104b9471f48522609e7026a0916c24b76de38cd986,snap_twitter_tar_parser,ego-Twitter,25755158.0
twitter,twitter_graph000386,386,train,175,1492,03f351add01e55fa2366c3533ce83b9005051077f274dbdb852f29b259e2b529,snap_twitter_tar_parser,ego-Twitter,26083291.0
twitter,twitter_graph000387,387,train,205,1231,cee0e50771d64fe48ed822bb9a29de6b7355af78655d9e7b41c41d7b3e09d75d,snap_twitter_tar_parser,ego-Twitter,26103051.0
twitter,twitter_graph000388,388,train,74,297,b0774f462899426fa9d9ea25fc7b722c39d67788cc92ffea7b5777388679ac5e,snap_twitter_tar_parser,ego-Twitter,26234692.0
twitter,twitter_graph000389,389,train,68,676,58dc54f47827152230b5ae5a454b3defba6a39c94aaa26f543e105dad1771dba,snap_twitter_tar_parser,ego-Twitter,26286713.0
twitter,twitter_graph000390,390,train,94,576,87316ba1ea9b8cd4fb2951bdcb33c5d834a48ca75dcecf2a810047fbe55c1591,snap_twitter_tar_parser,ego-Twitter,26335321.0
twitter,twitter_graph000391,391,train,79,1242,e7c4cac486c65aa97617e1dfd1067f59baa85512ca63ae3ad419161abc631c49,snap_twitter_tar_parser,ego-Twitter,26346966.0
twitter,twitter_graph000392,392,train,84,596,97a7fdad40f66f58f6ab400608b0a7ab1738e6e06ae040abd12e84f91c9c83ad,snap_twitter_tar_parser,ego-Twitter,26585095.0
twitter,twitter_graph000393,393,train,133,730,531f1001be9eb7050f7df3259f4ca7a642f9abcc6a888202e9bb1b0c390e263e,snap_twitter_tar_parser,ego-Twitter,26604704.0
twitter,twitter_graph000394,394,train,195,2346,3d639eea2cdd5f92e9c1a121a5cc19ddddbef796b078659fc072b5d1eda89a78,snap_twitter_tar_parser,ego-Twitter,26961048.0
twitter,twitter_graph000395,395,train,51,278,d9698bf3c828f6d2bfa615813e961f78393047934f0f1a2249ab3e6cb434fd64,snap_twitter_tar_parser,ego-Twitter,27595997.0
twitter,twitter_graph000396,396,train,199,1337,f61099e4f18203d98f5d449bcd6cad8b759c27db23bdebfff1af71e55310cd84,snap_twitter_tar_parser,ego-Twitter,27853708.0
twitter,twitter_graph000397,397,train,96,1181,b0c57f3e9ba2c4a42e8b32344cf318f5d09ddaa09b2a2f8c8ff3576e051cecce,snap_twitter_tar_parser,ego-Twitter,28205087.0
twitter,twitter_graph000398,398,train,195,3544,f6eaf8167dfb3dce7fa3a3852e97220fde75a9d258cc5c1e055e8cd3e5d64af5,snap_twitter_tar_parser,ego-Twitter,28490110.0
twitter,twitter_graph000399,399,train,102,1206,43f1072c825ca39ffced4bcb05a153013ba0d68bb5cb7265671ac13a58bdfc9c,snap_twitter_tar_parser,ego-Twitter,28628055.0
twitter,twitter_graph000400,400,train,225,2692,4663ecef292195ad044e3e976f4acc11c3a323ed4730a565aaff36c7b1cb5ed6,snap_twitter_tar_parser,ego-Twitter,29016037.0
twitter,twitter_graph000401,401,train,89,476,940fb2da43c1f21ed5a4ba988689b9193da00283476c8413497a4bb133800ed6,snap_twitter_tar_parser,ego-Twitter,29034979.0
twitter,twitter_graph000402,402,train,86,441,9d91dcf01abed012fcb7cd14998e0a5f2735e0cebdb72cfb19171218940168fa,snap_twitter_tar_parser,ego-Twitter,29357507.0
twitter,twitter_graph000403,403,train,78,1191,34df0cecb26f7b0e6038b522eaa50c194aa74576c6e836b06fbf9f8663c3502d,snap_twitter_tar_parser,ego-Twitter,29514951.0
twitter,twitter_graph000404,404,train,148,1330,07438cb40b47a471383970a2e7187616a33f2e64694005ceb4b95c1f618a7681,snap_twitter_tar_parser,ego-Twitter,30031265.0
twitter,twitter_graph000405,405,train,170,726,51e3c19cfb244dd213d7347a2c525ca3a6e7ba7850e709aa85edd1d241f4defd,snap_twitter_tar_parser,ego-Twitter,30096240.0
twitter,twitter_graph000406,406,train,192,4129,96f9bc155927e4d6c8af5cd765ef93bdcf90cfc3c9601597344dd616495b967b,snap_twitter_tar_parser,ego-Twitter,30207757.0
twitter,twitter_graph000407,407,train,99,845,f00085a3d5fc8a38fead30af2062ba98ab77942974c97213fd087ce76f7e1b5a,snap_twitter_tar_parser,ego-Twitter,30310904.0
twitter,twitter_graph000408,408,train,158,3327,88652a2bf6a337223792d0a1fd4d1e3431d70117c6e2271e25a6563d71cd8653,snap_twitter_tar_parser,ego-Twitter,30313925.0
twitter,twitter_graph000409,409,train,153,1945,d4baae62c7391656ae377b508d6bff28a47df0e35747e9aca7443cebdab88b90,snap_twitter_tar_parser,ego-Twitter,30345417.0
twitter,twitter_graph000410,410,train,62,654,8ccef70d50510b325a0e65c298bbf660d92a023a003d9dd355ff5b1aeb5e9698,snap_twitter_tar_parser,ego-Twitter,30393917.0
twitter,twitter_graph000411,411,train,136,832,3c52ef346fe9a11311a768b4a89cbb6340132b7e8673b656781d5fb7b23112d1,snap_twitter_tar_parser,ego-Twitter,30824363.0
twitter,twitter_graph000412,412,train,65,411,38c74ae9d06e12296d957b913049ac460671c4c78030131849c07b9fadc5f718,snap_twitter_tar_parser,ego-Twitter,30970675.0
twitter,twitter_graph000413,413,train,220,1812,2857e5ae9ebb74f0a993cdfeba97247495bf7593f414697916a95acea1ad8d9a,snap_twitter_tar_parser,ego-Twitter,31153819.0
twitter,twitter_graph000414,414,train,93,533,70c8c47f007f0ccad68081796205846ffa1a791eeacc57b15075c33154308f0b,snap_twitter_tar_parser,ego-Twitter,31179985.0
twitter,twitter_graph000415,415,train,224,2996,e41319491fcb8a672f9fa9b72f1af0c10157ff96dbcd76f53b7870ca198e270d,snap_twitter_tar_parser,ego-Twitter,31246395.0
twitter,twitter_graph000416,416,train,72,392,68971538cda5814ccc7270703f16d1b783514725e32de74dafea84840de697d6,snap_twitter_tar_parser,ego-Twitter,31313454.0
twitter,twitter_graph000417,417,train,162,1923,1bfb12ff89f4cf5c76631946adce0ef90d62dbf8c8020e004cb2b388b3806eb8,snap_twitter_tar_parser,ego-Twitter,31317273.0
twitter,twitter_graph000418,418,train,41,286,5373b7229ce60c5c187ce4fa6fa7f0411a39c197f998bebe4ec81f8455f1fb98,snap_twitter_tar_parser,ego-Twitter,31457243.0
twitter,twitter_graph000419,419,train,31,132,4e9efaf73e4929814416f22bf9826868a38714db23bf6c54e385e2062ab2661e,snap_twitter_tar_parser,ego-Twitter,31464977.0
twitter,twitter_graph000420,420,train,166,2838,44661e3033c153045e8905b8da1f282c5fa8ea0af6c2140f23e9b88d57f2876c,snap_twitter_tar_parser,ego-Twitter,31477674.0
twitter,twitter_graph000421,421,train,132,2475,07ca8b348f887e46de30e4b64194a1a3725832313912ed285b2d621e9d72b69a,snap_twitter_tar_parser,ego-Twitter,31610343.0
twitter,twitter_graph000422,422,train,122,1298,577dd4f64395276626978447d2e466da04abce9a60ab4044aaa8a663922d6aec,snap_twitter_tar_parser,ego-Twitter,31631020.0
twitter,twitter_graph000423,423,train,201,2239,9b529ff16c7b02213ddc19b029d49ae33ce29e54fb6a75b6ed876b2b07658e0e,snap_twitter_tar_parser,ego-Twitter,31949053.0
twitter,twitter_graph000424,424,train,74,330,c10c7ec0439e12ea67645d12c60a3ae6bc17d4fca98d7e9449072f5d41bb6d7d,snap_twitter_tar_parser,ego-Twitter,32289713.0
twitter,twitter_graph000425,425,train,167,1972,0c6bc9ee42853f433a3ac7330412b646ed87c1554943c83f2537ef6197dc5d2c,snap_twitter_tar_parser,ego-Twitter,32547856.0
twitter,twitter_graph000426,426,train,99,500,2711cf40e1cf0738f556650d23ca5cd0238a065888a1cd70a8b5adfefd0970c3,snap_twitter_tar_parser,ego-Twitter,32574761.0
twitter,twitter_graph000427,427,train,45,176,50a124e7b71daa088294cf17065a21b6490f8de2c24021b24936ceceb5893cbc,snap_twitter_tar_parser,ego-Twitter,33060624.0
twitter,twitter_graph000428,428,train,104,346,4b358e106255a83e320e6b3b5d73fa68cf6da6fdbf43cfe44da7b47dfe0e3ad8,snap_twitter_tar_parser,ego-Twitter,33080832.0
twitter,twitter_graph000429,429,train,202,2009,76959084c2cb01799be6acb116ff1fee3b28b23865f98d1b19068fcc32659ed6,snap_twitter_tar_parser,ego-Twitter,33097148.0
twitter,twitter_graph000430,430,train,160,2349,fc91fe832a0e3fd20011c3da4443d6bd7dd0cad19f2d30e2b5afcd789e4c1cb5,snap_twitter_tar_parser,ego-Twitter,33511585.0
twitter,twitter_graph000431,431,train,217,3585,fe657d5a2c27a79d7cb9d1fdb4ec17a47128d61e4fe3d71e7d6092b0f11f8de6,snap_twitter_tar_parser,ego-Twitter,33612973.0
twitter,twitter_graph000432,432,train,147,2078,0a1be76507d4a8edfdb4035ce93a020fec391f3b5860236bdc774890caa37bd4,snap_twitter_tar_parser,ego-Twitter,33617320.0
twitter,twitter_graph000433,433,train,16,73,0895b413e4987eff2d6885dcbd919187a12f8bc92aa0ffb36f25c5a5c11f3754,snap_twitter_tar_parser,ego-Twitter,33794839.0
twitter,twitter_graph000434,434,train,76,724,c0835bff68690d6b224db3cc04bea7e51b3213cc328cab90d2620123c35a987a,snap_twitter_tar_parser,ego-Twitter,33806113.0
twitter,twitter_graph000435,435,train,83,700,77c6b0060894f33bc789b136371deb21d5a1a56fd9a374fc6ff8818b34dae5eb,snap_twitter_tar_parser,ego-Twitter,33868543.0
twitter,twitter_graph000436,436,train,209,3679,dc84df1073888dd13e615c559b4f6f0419a3d9da543b1a8792baa6143d0a1d62,snap_twitter_tar_parser,ego-Twitter,34242979.0
twitter,twitter_graph000437,437,train,149,2211,c01fc83ae0ff5b49d9482b8e79545236dad5d0caec268567ee73292430de829e,snap_twitter_tar_parser,ego-Twitter,34416153.0
twitter,twitter_graph000438,438,train,11,41,d8d712338b29bc77df0acd5a62396bb92a25ccfe78ab3da303040f975637fccb,snap_twitter_tar_parser,ego-Twitter,34805698.0
twitter,twitter_graph000439,439,train,186,2123,386f9db6120e8637a1f9dcca947a6862e732323b808102bebc2ab97da7e04225,snap_twitter_tar_parser,ego-Twitter,35012277.0
twitter,twitter_graph000440,440,train,241,2835,1f19e689e6780964827dbe5e9264ef3b9fce4a3aa3a1384f5171d45ae611aa15,snap_twitter_tar_parser,ego-Twitter,35012599.0
twitter,twitter_graph000441,441,train,77,483,0a892a14208ae39d1c2018fb9b01fc42d7d44227b369993a3b6c32b986a0e8c3,snap_twitter_tar_parser,ego-Twitter,35166642.0
twitter,twitter_graph000442,442,train,231,1616,0e7cf90309649f783afcfae136c65050fce1b436fb130a1ca7d226e145cc5a3b,snap_twitter_tar_parser,ego-Twitter,35432497.0
twitter,twitter_graph000443,443,train,214,5687,4f979c9e1e18e2053965ae46fb98db42c90b855b7a4b4f002b631bdaf47274ec,snap_twitter_tar_parser,ego-Twitter,35726059.0
twitter,twitter_graph000444,444,train,153,3461,0a0bd5bf6d99af1da4a8628c28f84d0f848571ee8f16c66bb688c5a70c6b7980,snap_twitter_tar_parser,ego-Twitter,35926608.0
twitter,twitter_graph000445,445,train,217,2073,0fe219dd73296affea96b22a5791e18bb5ebee28eba0161384af2f8ed148228e,snap_twitter_tar_parser,ego-Twitter,36475508.0
twitter,twitter_graph000446,446,train,67,371,925c4aa948439ffb05ffb69dc43161b2f289743d3e6a6d3665389de0dd28b9e2,snap_twitter_tar_parser,ego-Twitter,36544954.0
twitter,twitter_graph000447,447,train,149,2088,b6ebb7330d50f5e8580ad9f3e0bd979af73064bcce33d73ea91744fca0facfb5,snap_twitter_tar_parser,ego-Twitter,36618690.0
twitter,twitter_graph000448,448,train,213,4927,a64bdc736032f491a8b026f71b6a24c50fadd11cba38e590249681b92d58fb67,snap_twitter_tar_parser,ego-Twitter,36629388.0
twitter,twitter_graph000449,449,train,165,1635,8967cfef9ec74b3343832406a15e7297a48b13160213bda0970da6c694b142ba,snap_twitter_tar_parser,ego-Twitter,36836787.0
twitter,twitter_graph000450,450,train,78,635,571c73d5008dbc710242b5019254ab079336178c77c90eb76239fd1ffaf44940,snap_twitter_tar_parser,ego-Twitter,36953510.0
twitter,twitter_graph000451,451,train,197,4814,52eee653a2b51c6dee5913a0a4434b4137d7c4208ef48d45a5d148ea744d794c,snap_twitter_tar_parser,ego-Twitter,37103386.0
twitter,twitter_graph000452,452,train,95,580,eea97109b8ad9ee2fa221e2ec6d485f3329a3ec07bcb3887edc1def8178da45f,snap_twitter_tar_parser,ego-Twitter,37112942.0
twitter,twitter_graph000453,453,train,213,3576,d14a8844ba534f26090f021979f69dd595b9cce9c4bc64777066879bd045335d,snap_twitter_tar_parser,ego-Twitter,37170886.0
twitter,twitter_graph000454,454,train,173,1335,6547da43b6a170af3eaaceac4c31aa49d40dfcc29cf02968c0c2a9e1f68dc635,snap_twitter_tar_parser,ego-Twitter,37201612.0
twitter,twitter_graph000455,455,train,134,1455,cea76d95217265c7839a6258eeb6d66abb70a0244644266695f51b930f6326db,snap_twitter_tar_parser,ego-Twitter,37723441.0
twitter,twitter_graph000456,456,train,88,893,1ec53058ad28c9160d7f0c9b68853789953e20d537effaed897bc0f7b4a1d1f8,snap_twitter_tar_parser,ego-Twitter,37792861.0
